Country,CountryCode,Year,GDP_growth,Tax_revenue_percent_GDP,Poverty_rate,Unemployment_rate,FDI_percent_GDP,Current_account_balance_percent_GDP,Urbanization_rate,Population_total,Population_growth_rate,Agriculture_value_added_percent_GDP,Industry_value_added_percent_GDP,Services_value_added_percent_GDP,Gini_index,Gross_capital_formation_percent_GDP,Trade_percent_GDP,R&D_expenditure_percent_GDP,School_enrollment_secondary,School_enrollment_tertiary,Adult_literacy_rate,Education_expenditure_percent_GDP,Pupil_teacher_ratio_primary,Access_to_electricity_percent,Internet_users_per_100,Mobile_subscriptions_per_100,Logistics_Performance_Index,Life_expectancy,Health_expenditure_percent_GDP,Under5_mortality_rate,Gov_Effectiveness,Control_Corruption,Reg_Quality,Rule_of_Law,Political_Stability,Voice_Accountability,Exports_percent_GDP,Patent_applications_residents
Estonia,EE,2024,-0.261006210060856,,,7.828,-8.18249057342159,-1.14500195837819,70.019,1371986,0.123984799303149,1.91305148502517,20.4844785016964,65.0781518463989,,26.1824788925335,151.980055920426,,,,,,,,,,,,,,,,,,,,76.2720927532628,
Finland,FI,2014,-0.4780684247837,20.735954919725,0.1,8.663,6.41537482088507,-1.40306958808626,85.175,5461512,0.413560207519414,2.21758033567317,23.0618639333511,60.8821743460203,26.8,22.1690024531831,74.6277719754196,3.14751005172729,147.413314819336,89.9938812255859,,7.10236978530884,13.33204,100.0,86.5,139.199,3.623035,81.1804878048781,9.78115082,2.6,2.02504563331604,2.15926671028137,1.87765765190125,2.1247615814209,1.28219723701477,1.54184234142303,36.8060042262758,1419.0
Finland,FI,2015,0.466503766322674,20.5868919844713,0.1,9.376,7.5380054292281,-0.912485503630061,85.225,5479531,0.329383885818507,2.06049706934612,23.3039316434498,60.9404734718733,27.1,21.9056862297328,71.9618253787014,2.87195992469788,150.819213867188,89.6573791503906,,7.03208017349243,,100.0,86.4,134.974,,81.4804878048781,9.64523888,2.5,1.84316194057465,2.2156457901001,1.8257349729538,2.05303645133972,1.02799820899963,1.54369699954987,35.7815711349623,1289.0
Finland,FI,2016,2.57193414898754,20.9872193661139,0.0,8.818,2.18951964860612,-1.98213896057961,85.275,5495303,0.287421401687637,2.08977502932082,23.4765920163918,60.4690404557823,27.1,23.5883124649425,71.7222101178859,2.72442007064819,152.471435546875,89.3280029296875,,6.85153007507324,13.32179,100.0,87.7,131.383,3.920745,81.4292682926829,9.37796021,2.4,1.84161901473999,2.18630695343018,1.80655252933502,2.00771570205688,0.982591867446899,1.53210496902466,35.3333302428645,1260.0
Finland,FI,2017,3.30337003591039,20.8810623659359,0.1,8.64,6.66136555422276,-0.613710516292876,85.325,5508214,0.234670531705453,2.06803556647353,24.4706416384075,59.8466440593487,27.4,24.309542246313,75.9387822310041,2.72786998748779,153.583709716797,90.6983871459961,,6.36311006546021,13.66688,100.0,87.5,129.983,,81.6317073170732,9.12670135,2.4,1.9772777557373,2.16233658790588,1.81227469444275,2.02406764030457,1.06380820274353,1.5595486164093,38.1663150961701,1390.0
Finland,FI,2018,1.19297759742292,20.9641879217783,0.1,7.361,-3.84456657280518,-1.63811271947478,85.382,5515525,0.132641040791912,2.11422780880102,24.1107349992454,59.9098768892434,27.3,25.7234643496259,79.1436148422846,2.75748991966248,153.651428222656,92.3850021362305,,6.27557992935181,,100.0,88.9,129.629,3.97,81.7341463414634,9.04514217,2.4,2.01387786865234,2.17175912857056,1.77911019325256,2.03439903259277,0.891889691352844,1.58935248851776,39.1492205860158,1387.0
Finland,FI,2019,1.34973845741737,20.7845948733429,0.0,6.695,6.09707710249334,-0.15499529100125,85.446,5521606,0.110191690491055,2.18977184111891,24.1466052876512,60.0093074736498,27.7,24.5675378797407,80.5641502947367,2.79960989952087,144.613204956055,94.5891189575195,,6.41695022583008,,100.0,89.6,129.488,,81.9829268292683,9.17142677,2.3,1.97280502319336,2.11393284797668,1.84047222137451,2.01262903213501,0.835258841514587,1.56299781799316,40.6183181143561,1321.0
Finland,FI,2020,-2.49103605535707,20.0057532774645,0.0,7.759,-0.939114055968044,0.529983303828097,85.517,5529543,0.143641197212847,2.24039393029227,24.227220617039,60.046026219716,27.1,24.9836073895773,72.1845955995888,2.91243004798889,143.122909545898,96.4726333618164,,6.6349401473999,,100.0,92.2,128.761,,81.9317073170732,9.63249588,2.3,1.90100395679474,2.17043972015381,1.85089826583862,2.01859211921692,0.981825113296509,1.6095118522644,36.2143434283611,1588.0
Finland,FI,2021,2.67634641498897,20.8297824444051,0.0,7.617,8.01406291677226,0.326640931588569,85.596,5541017,0.207288594407348,2.15907446415076,24.2326060040842,60.1590262256597,27.7,24.7881526265858,79.7892781913782,2.98850011825562,143.361343383789,100.868072509766,,6.53825998306274,,100.0,92.8,129.036,,81.8853658536585,9.83458328,2.3,1.91831088066101,2.23784065246582,1.88712561130524,2.01347613334656,0.963275969028473,1.60936939716339,39.9217732469328,1557.0
Finland,FI,2022,0.763041912763526,21.1993912863772,0.1,6.719,4.66691154081511,-2.50692650482939,85.681,5556106,0.271944526506117,2.24134367895993,25.1808292783738,59.4281097939016,27.9,27.2854002667819,94.5625340522667,2.96468997001648,144.852462768555,104.944221496582,,,,100.0,93.0,128.023,4.2,81.1878048780488,9.6589222,2.3,1.75458240509033,2.24686503410339,1.77915287017822,1.95789980888367,0.894830107688904,1.60676980018616,46.2847802806846,
Finland,FI,2023,-0.946904862611035,25.381806717452,,7.151,-0.115643616487167,-0.535523472119517,85.773,5583911,0.499192375381062,2.30587062196186,23.4824878474386,61.7900008065048,,22.9883203437177,85.8773672749668,,,,,,,100.0,93.5,127.473,,81.6853658536585,,2.3,1.73860657215118,2.22151660919189,1.76514935493469,1.96704590320587,0.713986694812775,1.63263607025146,43.0963186720531,
Finland,FI,2024,-0.154214821070312,,,8.26,0.660777824609137,0.310300904530602,85.872,5637214,0.950054489694466,2.46376550006317,22.1298485641572,62.9305272277674,,21.6605598974785,82.4576286482681,,,,,,,,,,,,,,,,,,,,41.5511795390141,
France,FR,2014,0.997832947295251,23.1556593525911,0.0,10.273,0.176974174772525,-0.962733699381151,79.394,66312067,0.474847846171767,1.46154600121993,17.3416195349368,70.4282438710721,32.3,21.8364708236132,62.1992669379507,2.27591991424561,103.425827026367,61.5104789733887,,5.48920440673828,,100.0,83.8,101.132,3.847305,82.719512195122,11.52531433,4.1,1.41287088394165,1.2879855632782,1.07406842708588,1.45350301265717,0.300568491220474,1.21813237667084,30.741812901515,14500.0
France,FR,2015,1.06675474783462,23.2974119760792,0.1,10.354,1.76596182973896,-0.334528437032909,79.655,66548272,0.355569240058298,1.50360116027898,17.236441547058,70.3090113135195,32.7,21.7165418613305,63.5046871956484,2.2270200252533,103.396041870117,62.7859306335449,,5.44642734527588,,100.0,78.0,102.718,,82.3219512195122,11.43985462,4.2,1.41732227802277,1.24783480167389,1.11580765247345,1.36679553985596,0.0977598056197166,1.20674192905426,31.6934947262689,14306.0
France,FR,2016,0.860031075424033,23.1463283405753,0.1,10.057,1.44200321416196,-0.538632351885894,79.917,66724104,0.263868788565368,1.33798472564444,16.9433572396904,70.602995081322,31.9,21.5978606152326,63.3427564383351,2.22237992286682,103.308097839355,64.7276763916016,,5.40805816650391,,100.0,79.3,103.817,3.900953,82.5731707317073,11.49048996,4.2,1.38062357902527,1.32828891277313,1.05861842632294,1.35156190395355,-0.106349594891071,1.13691318035126,31.498210070063,14206.0
France,FR,2017,2.08361485997399,23.7863349624871,0.0,9.409,1.68928072199317,-0.474615185215669,80.18,66918020,0.29020211635109,1.43496006533197,16.7483032647876,70.3851824021717,31.6,22.1813991959176,65.3958481559711,2.1988799571991,103.756080627441,65.8022308349609,,5.45160007476807,,100.0,80.5,105.718,,82.5756097560976,11.37063789,4.2,1.30890679359436,1.22452700138092,1.14648473262787,1.39806187152863,0.265701532363892,1.15271818637848,32.311834044929,14415.0
France,FR,2018,1.64590872395887,24.3098642807809,0.0,9.018,2.78594184568695,-0.735670615255371,80.444,67158348,0.358494581816163,1.53110170543578,16.725283255726,70.1367025071467,32.4,22.6115738942638,66.8022607812266,2.19666004180908,103.773330688477,67.5435180664062,,5.40716981887817,,100.0,82.0,107.482,3.84,82.6756097560976,11.21033764,4.2,1.41971850395203,1.28155159950256,1.1474986076355,1.39622473716736,0.013894104398787,1.1575254201889,32.9179818922164,14303.0
France,FR,2019,2.02744646419237,24.6605263993177,0.1,8.415,1.96486943301562,0.587362764575748,80.709,67382061,0.332559129027963,1.40828485472535,16.907003960354,70.1101608629661,31.2,23.0250733613606,66.4289771741449,2.19179010391235,104.07689666748,67.7331314086914,,5.35443019866943,,100.0,83.3,109.601,,82.8268292682927,11.09938431,4.2,1.33822000026703,1.24806225299835,1.43153774738312,1.37148487567902,0.271341234445572,1.11500012874603,32.8895593910847,14103.0
France,FR,2020,-7.44064589948231,24.7888064416138,0.1,8.009,0.731471704018579,-2.00313613657686,80.975,67601110,0.324557781035362,1.4604342657704,16.272651205236,70.9770173200242,30.7,22.8044182138435,58.8388907240647,2.27464008331299,104.566566467285,68.8709411621094,,5.65981006622314,,100.0,84.7,110.387,,82.1756097560976,12.07226849,4.2,1.2042510509491,1.12261998653412,1.18946194648743,1.29872727394104,0.280992835760117,1.06575298309326,28.5572228192655,12771.0
France,FR,2021,6.88233783360239,23.9794445386059,0.1,7.874,3.30405312221271,0.244238511780542,81.242,67842811,0.356902332389048,1.46334541457898,16.0877289574672,70.6735726050728,31.5,23.4474845782806,63.788482630872,2.21808004379272,104.522842407227,69.9397888183594,,5.43038988113403,,100.0,86.1,113.953,,82.3243902439024,12.29229355,4.3,1.22854030132294,1.28193628787994,1.23037326335907,1.25916755199432,0.325612366199493,1.10422718524933,31.2880499332105,13386.0
France,FR,2022,2.57084047567793,24.534247684466,0.1,7.308,3.91856445477022,-1.18259080268105,81.509,68065015,0.326992498564887,1.76309719499818,16.1980918380604,71.3378674303834,31.2,24.1891253222165,75.7901436111221,2.23311996459961,104.256248474121,71.4203109741211,,,,100.0,85.3,115.951,3.9,82.1292682926829,11.8819046,4.3,1.16521215438843,1.25943613052368,1.1889523267746,1.18058335781097,0.393339216709137,1.11015677452087,36.5036688904078,
France,FR,2023,0.936487518850853,23.1103805885841,,7.335,0.288462113991059,-0.993970970723725,81.777,68287487,0.326319200823468,1.74050275246234,18.4701925763483,69.6610779850985,,23.1533644509286,70.5595547931931,,,,,,,100.0,86.8,116.688,,82.9292682926829,,4.3,1.14462625980377,1.18482184410095,1.15350544452667,1.18057084083557,0.343697965145111,1.15460133552551,34.2800305804742,
France,FR,2024,1.16613851497229,,,7.37,1.75317440995299,0.391586848719543,82.044,68516699,0.335095323008513,1.4317153097006,17.5480122316203,70.4000374065717,,21.9324848349007,67.2229707568101,,,,,,,,,,,,,,,,,,,,33.2440842472123,
Georgia,GE,2014,4.09049059581743,22.0531492339701,12.0,17.439,10.2241873429056,-9.9308784427995,57.067,3719414,0.0469539002549217,9.2042368072631,18.1712886955425,61.1488430742072,37.6,25.6503571653742,94.9506979383393,0.169909998774529,105.019508361816,45.7736511230469,100.0,2.99768662452698,9.07882,100.0,49.1,142.391,2.507491,73.105,7.75487041,10.9,0.424183517694473,0.828279137611389,0.760027527809143,0.224748969078064,-0.321507543325424,0.284588664770126,39.1818857575184,110.0
Georgia,GE,2015,3.35102350265353,22.3477480606692,10.6,16.506,11.3986492046024,-11.6071164150782,57.448,3725276,0.157481405176007,8.54206032187102,19.7698929026282,60.3920073520898,36.5,26.8771593145768,97.0163115086257,0.293969988822937,106.208358764648,51.1823806762695,,3.16487407684326,9.01662,100.0,47.6,146.396,,73.241,7.29130507,10.5,0.263111501932144,0.700735151767731,0.750866293907166,0.22280541062355,-0.472153753042221,0.274659216403961,40.1372493342596,99.0
Georgia,GE,2016,3.45021517996871,23.0424315377671,10.5,16.604,10.746989399988,-12.2417329389245,57.837,3727505,0.0598165991047394,8.00327332913851,19.1221601510136,60.7126944436845,36.6,28.9031069953219,94.9262528383443,0.280250012874603,107.345481872559,57.3850593566895,,3.52338004112244,8.82638,100.0,58.5,145.881,2.353013,73.136,7.839849,10.2,0.420896291732788,0.713530719280243,0.861489713191986,0.335771918296814,-0.320115089416504,0.295699268579483,39.9992925341285,96.0
Georgia,GE,2017,5.15990261658827,23.0135462022254,11.1,13.939,11.7183676491747,-7.95124743463903,58.231,3728004,0.0133860746662629,6.91860933720368,21.2674893565554,58.3264823415578,37.9,25.1248176100629,102.584277697146,0.266449987888336,109.0791015625,62.7497596740723,99.0,3.52442002296448,9.01533,100.0,59.7,145.072,,73.435,6.95936155,10.0,0.481504321098328,0.759495615959167,0.949060201644897,0.262742727994919,-0.375214755535126,0.265135079622269,45.8765524915336,75.0
Georgia,GE,2018,6.062036412677,22.0478688235553,11.0,12.667,7.28401976586955,-6.65935234039704,58.632,3726549,-0.0390365463489613,7.56159033807908,20.9042764578834,58.3496101291489,36.4,27.9262958963283,109.847740556266,0.275730013847351,111.162422180176,66.0417785644531,99.6536636352539,3.46094989776611,8.98194,99.9,62.7,143.858,2.44,73.985,6.99180031,9.8,0.518133521080017,0.724816799163818,1.03199064731598,0.270510762929916,-0.447562873363495,0.229046493768692,49.6955410587561,103.0
Georgia,GE,2019,5.38071926589951,22.8972770783896,9.7,11.565,7.92523222582948,-5.9937484904192,59.039,3720161,-0.171565740223868,7.33548626473072,20.0073713952459,60.0997269034308,35.9,27.1682284921369,117.810080239714,0.281969994306564,111.499992370605,69.0164108276367,,3.82985997200012,,100.0,68.8,141.755,,74.165,6.59411573,9.7,0.766199469566345,0.716545462608337,1.02652418613434,0.248691543936729,-0.498171955347061,0.168092742562294,54.3043084100873,85.0
Georgia,GE,2020,-6.2904717853839,21.1807829038543,12.0,11.73,3.39837673139654,-12.4335796501942,59.453,3722716,0.0686562494680967,8.31654843439314,21.0709552310751,57.8886181686718,34.5,24.6056865974412,92.8910841752194,0.297650009393692,107.726676940918,71.3107528686523,,3.8498592376709,,100.0,72.5,134.366,,73.509,8.34160137,9.6,0.716738402843475,0.601492643356323,1.00116765499115,0.222878128290176,-0.429610639810562,0.0556090585887432,36.9003241679889,81.0
Georgia,GE,2021,10.6442336580969,21.4728937487649,10.8,11.791,6.74295146360052,-10.30459946521,59.872,3708610,-0.379636607027231,7.22731737039721,21.0675612607865,58.6985908372307,34.2,20.6788502074962,101.60090754891,0.248750001192093,105.999618530273,76.8213119506836,,3.59441995620728,,100.0,76.4,146.566,,71.635,8.3153286,9.5,0.616529405117035,0.661079525947571,1.05341958999634,0.14443676173687,-0.429620236158371,0.010173449292779,42.6743612080891,90.0
Georgia,GE,2022,10.9585321385624,22.9022783420258,7.7,11.647,9.15328575552963,-4.42087610102786,60.297,3712502,0.104889950638883,6.63235520175679,21.329779714521,59.0492463628877,33.5,24.0666627779303,114.695437688718,0.234699994325638,103.779502868652,78.9377136230469,100.0,3.75498008728027,,100.0,78.7,154.014,2.7,74.141,7.25569582,9.3,0.650143086910248,0.620420038700104,1.0323086977005,0.16946941614151,-0.43653005361557,0.0156398266553879,52.4788792204227,
Georgia,GE,2023,7.83220126555726,23.5992189173728,5.8,11.537,6.781646656267,-5.55113477786765,60.727,3715483,0.0802640328443946,6.01579508133932,18.8799548618776,62.0559151852007,34.8,24.9987945206376,107.151179161579,0.252829998731613,104.344261169434,80.2798004150391,,3.73861002922058,,100.0,81.9,155.25,,74.496,,9.2,0.791285872459412,0.617694795131683,0.946578145027161,0.177279338240623,-0.335554122924805,0.0347131341695786,49.2670598313658,
Georgia,GE,2024,9.42857220157775,,,11.48,4.04936929284915,-4.41578194339995,61.162,3673850,-1.1268524654221,5.41570275377594,19.0752001056129,62.794958824563,,22.8155262583283,104.335388114256,,,,,,,,,,,,,,,,,,,,48.3647220910365,
Greece,GR,2014,0.792225060962835,25.3987231791514,2.0,26.708,1.15314480305525,-1.59663409250033,77.702,10892413,-0.666113290031891,3.53346105430384,14.144282569928,70.5563330759252,35.8,12.136918450953,66.4335682565667,0.839980006217957,103.468589782715,119.104209899902,,4.32135677337646,9.44769,100.0,63.2,111.488,3.201602,81.3853658536585,7.8914113,4.2,0.298027336597443,-0.136098176240921,0.326164484024048,0.373986780643463,-0.140445962548256,0.618707537651062,32.514999005264,651.0
Greece,GR,2015,-0.228301892172851,25.3959107582621,2.0,24.981,0.652184629866422,-0.82819219779973,78.046,10820883,-0.658861360878339,3.82153798821664,14.4406143927451,70.0008977954844,36.0,12.0084097844243,65.2718011391214,0.966050028800964,103.377700805664,,,3.66139006614685,9.64365,100.0,66.8,116.133,,81.0365853658537,8.22004509,4.3,0.145935848355293,-0.119139403104782,0.391890466213226,0.252492129802704,-0.235559731721878,0.651585519313812,32.1863775524943,550.0
Greece,GR,2016,-0.0317947678412054,27.0349616993722,1.4,23.514,1.3975055397238,-1.68881636338714,78.387,10775971,-0.415913028277122,3.45812941533327,14.3053359941807,69.37737300047,35.0,12.4680861540635,63.6576625890375,1.00529003143311,103.952072143555,131.403213500977,,4.01561069488525,9.27444,100.0,69.1,116.365,3.239516,81.3878048780488,8.44874573,4.3,0.124417319893837,-0.13452722132206,0.135288879275322,0.112394168972969,-0.129703640937805,0.668896377086639,31.1793860165412,606.0
Greece,GR,2017,1.47312472702352,26.7428191688464,1.1,21.413,1.7162955046024,-1.79956830770948,78.724,10754679,-0.197783224759792,3.7522702094539,13.5438938901132,69.9648813609874,34.4,11.8883016329317,70.8826066741577,1.15227997303009,104.228790283203,135.333923339844,,3.47708988189697,9.38027,100.0,69.9,120.306,,81.2878048780488,8.13515854,4.3,0.239155456423759,-0.112043097615242,0.22380830347538,0.0502666123211384,-0.0812440440058708,0.658747911453247,34.7793204673102,498.0
Greece,GR,2018,2.06467207892409,27.1083919768284,0.2,19.179,1.88723349665644,-2.92946837177349,79.058,10732882,-0.202880238259165,3.52573090341626,13.6804076386379,69.5166420124732,32.9,12.9530537485632,79.2381636063709,1.21370995044708,103.891693115234,140.950317382812,,3.59734010696411,,100.0,72.2,113.418,3.2,81.7878048780488,8.12024307,4.2,0.25846466422081,-0.0562080480158329,0.402087926864624,0.113017320632935,0.153979063034058,0.741765856742859,38.630976154138,430.0
Greece,GR,2019,2.27718065334808,25.9324359654947,1.0,17.045,2.41172201156202,-1.50121840629263,79.388,10721582,-0.105339392724138,3.66151933931312,13.4139572418293,69.7220023100075,33.1,12.0996603246177,80.590100891173,1.27498996257782,106.527839660645,143.96272277832,,3.58612990379333,,100.0,75.7,110.855,,81.6390243902439,8.1982832,4.1,0.314295798540115,0.0136982277035713,0.517325818538666,0.158072605729103,0.162428334355354,0.810683846473694,39.5602917930958,356.0
Greece,GR,2020,-9.19623149726978,24.9917156858479,1.1,15.899,1.72637818314203,-6.48664200392794,79.715,10698599,-0.214592106571664,3.9238294812332,14.2956021874194,69.6620817543477,33.6,13.5410023084822,70.2937864486395,1.51148998737335,103.615829467773,143.693344116211,,4.49500036239624,,100.0,78.1,106.67,,81.2878048780488,9.5242157,4.0,0.402936995029449,0.0319508388638496,0.53649765253067,0.288973033428192,0.115181528031826,0.962944686412811,31.450429504041,400.0
Greece,GR,2021,8.65449786002131,25.5777359596935,0.7,14.656,2.80914754352091,-6.34795283469094,80.038,10569207,-1.21680248998544,3.53173488105093,14.7711977789358,68.9330353905441,32.9,17.48296657419,88.0126627401059,1.45782005786896,104.77806854248,150.605484008789,,4.08201456069946,,100.0,78.5,108.644,,80.0829268292683,9.18476486,3.9,0.406026542186737,0.183011442422867,0.426903694868088,0.321165591478348,0.10138326883316,0.945290207862854,40.2604118004654,394.0
